,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
5266,ts320335,Summer Heat,SHOW,2022,TV-MA,48,drama,BR,1.0,tt14655298,5.6,281.0,7.658,7.8
5267,ts286632,Why Are You Like This?,SHOW,2021,Not Available,24,comedy,AU,1.0,tt8540808,6.4,1546.0,2.882,7.7
5268,ts320302,Neymar: The Perfect Chaos,SHOW,2022,TV-MA,55,sport,BR,1.0,tt16428640,6.6,3158.0,31.57,7.316
5269,tm833467,Hurdang,MOVIE,2022,Not Available,122,romance,IN,,tt10919304,4.9,499.0,5.264,8.0
5270,tm1185388,The Turning Point,MOVIE,2021,Not Available,90,crime,IT,,tt14140844,6.1,621.0,5.561,6.7
5271,tm998726,Sentinelle,MOVIE,2021,Not Available,80,drama,FR,,tt11734264,4.7,7844.0,59.784,5.9
5272,ts257873,Dive Club,SHOW,2021,TV-PG,27,family,AU,1.0,tt13275052,6.1,869.0,8.506,6.8
5273,tm1077201,Stuck Together,MOVIE,2021,Not Available,126,comedy,FR,,tt13834006,6.3,6897.0,15.493,6.0
5274,tm1203307,F*ck Love Too,MOVIE,2022,Not Available,92,romance,NL,,tt15432804,3.8,1052.0,170.413,5.963
5275,tm945448,Vicky and Her Mystery,MOVIE,2021,Not Available,84,family,FR,,tt10945274,6.4,1900.0,75.025,7.2
5276,ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,TV-MA,12,crime,ES,1.0,tt14668192,7.4,2319.0,19.939,8.2
5277,ts331681,Trivia Quest,SHOW,2022,TV-G,9,animation,US,1.0,tt18393972,5.7,202.0,3.207,5.7
5278,tm1176905,"From Meir, to Meir",MOVIE,2021,Not Available,62,documentation,EG,,tt18315752,,,0.694,
5279,ts320872,Queer Eye Germany,SHOW,2022,TV-14,50,reality,DE,1.0,tt16369694,7.2,1114.0,1.621,1.0
5280,tm1106806,Attack of the Hollywood Clichés!,MOVIE,2021,Not Available,59,documentation,US,,,,,6.095,6.1
5281,ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,reality,IT,1.0,tt15326678,6.5,209.0,1.302,6.7
5282,ts296179,The War Next-door,SHOW,2021,TV-MA,33,comedy,MX,2.0,tt14821886,5.7,444.0,82.278,7.3
5283,ts275448,Navillera,SHOW,2021,Not Available,65,family,KR,1.0,tt13885302,8.8,2179.0,15.637,8.5
5284,ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,comedy,ES,1.0,tt13560186,5.4,496.0,73.753,7.5
5285,ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,46,drama,SE,1.0,tt13735930,7.0,4129.0,4.575,7.3
5286,tm1119136,Game Changer,MOVIE,2021,Not Available,102,drama,TH,,tt14365230,4.1,113.0,3.203,6.6
5287,ts104362,Kid Cosmic,SHOW,2021,TV-Y7,22,comedy,US,3.0,tt9248538,7.9,1414.0,13.314,8.8
5288,tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,documentation,ES,,tt13323092,6.5,2134.0,8.719,6.4
5289,tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,R,36,comedy,,,tt18278666,6.9,588.0,3.399,6.1
5290,ts345976,The Boss Baby: Back in the Crib,SHOW,2022,TV-Y7,24,animation,US,1.0,tt19361940,6.2,159.0,116.587,7.563
5291,tm810494,The 8th Night,MOVIE,2021,Not Available,115,thriller,KR,,tt14781176,5.3,3332.0,43.698,6.1
5292,tm1029256,Ferry,MOVIE,2021,Not Available,106,crime,NL,,tt14217100,7.0,10900.0,29.798,6.8
5293,ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,29,reality,,1.0,tt15665668,6.7,502.0,0.6,7.5
5294,ts283610,Feels Like Ishq,SHOW,2021,TV-MA,31,drama,IN,1.0,tt14163838,6.4,1550.0,2.428,6.0
5295,tm1144693,The Trip 6,MOVIE,2021,Not Available,97,comedy,CO,,tt16636178,3.2,180.0,341.163,7.3
5296,tm1000619,Radhe Shyam,MOVIE,2022,Not Available,138,drama,IN,,tt8960382,5.3,28633.0,5.537,5.5
5297,ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,34,documentation,US,2.0,tt14691382,6.7,1317.0,6.262,7.4
5298,ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,TV-Y,11,drama,US,1.0,tt13940396,2.0,555.0,1.287,8.0
5299,ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,animation,US,1.0,tt14318406,6.8,466.0,3.01,8.3
5300,tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,family,GB,,tt10187208,6.7,21085.0,60.608,7.507
5301,ts354329,Lellobee City Farm,SHOW,2022,TV-Y,10,animation,US,1.0,tt21243226,,,2.722,
5302,tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,Not Available,60,comedy,,,tt18314220,6.1,418.0,2.434,6.8
5303,ts287802,Penguin Town,SHOW,2021,TV-G,30,documentation,ZA,1.0,tt14677850,7.8,848.0,2.461,7.8
5304,ts257315,Karma's World,SHOW,2021,TV-Y,12,family,US,3.0,tt13321232,5.8,156.0,11.039,7.0
5305,ts299321,Dogs in Space,SHOW,2021,TV-Y7,22,animation,US,1.0,tt14906826,7.1,609.0,7.154,7.4
5306,tm1185506,The Taming of the Shrewd,MOVIE,2022,Not Available,112,romance,PL,,tt18970380,4.5,836.0,9.926,5.1
5307,tm1083068,Operation Hyacinth,MOVIE,2021,Not Available,112,thriller,PL,,tt14315584,6.7,3119.0,16.846,6.8
5308,tm879685,The Perfect Family,MOVIE,2021,Not Available,110,comedy,ES,,tt11924738,5.3,1931.0,,
5309,tm466544,Sooryavanshi,MOVIE,2021,Not Available,145,thriller,IN,,tt9531772,6.3,75952.0,121.867,5.7
5310,ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,Not Available,13,comedy,ES,1.0,tt16156744,6.2,704.0,49.804,6.9
5311,ts317144,Adventure Beast,SHOW,2021,TV-MA,19,animation,US,1.0,tt15478708,5.2,569.0,3.268,7.4
5312,ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,37,documentation,SG,1.0,tt16583602,6.6,518.0,1.766,6.0
5313,ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,49,drama,PT,1.0,tt13053042,7.5,663.0,2.681,9.2
5314,ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,12,comedy,ES,1.0,tt16306836,6.1,737.0,51.19,7.3
5315,ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,57,reality,FR,2.0,tt14746934,7.5,671.0,3.069,
5316,tm448707,CBI 5: The Brain,MOVIE,2022,Not Available,163,crime,IN,,tt7311164,6.3,1394.0,3.945,5.8
5317,ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,12,thriller,ES,1.0,tt14676004,7.3,1952.0,21.175,7.6
5318,tm1111717,L.O.L. Surprise: The Movie,MOVIE,2021,G,47,animation,US,,tt15576986,3.8,129.0,109.716,6.9
5319,tm1111920,Making The Billion Dollar Code,MOVIE,2021,Not Available,28,documentation,DE,,,,,0.832,8.5
5320,ts287149,Hype House,SHOW,2022,TV-14,32,reality,US,1.0,tt15257704,2.1,2915.0,3.204,5.8
5321,tm950444,Skater Girl,MOVIE,2021,PG,107,drama,US,,tt6964940,6.6,4289.0,12.433,7.5
5322,ts239188,Kitz,SHOW,2021,TV-MA,44,drama,DE,1.0,tt12104930,5.7,2392.0,5.661,7.4
5323,ts297685,I Need Romance,SHOW,2021,TV-14,45,drama,TH,1.0,tt16077338,7.8,30.0,1.39,6.0
5324,ts308002,The Five Juanas,SHOW,2021,TV-MA,39,drama,MX,1.0,tt15377930,6.9,1813.0,63.62,7.4
5325,tm1092892,Found,MOVIE,2021,PG,97,drama,US,,tt13622146,7.5,1198.0,32.993,7.5
5326,ts271517,The Crew,SHOW,2021,TV-14,27,comedy,US,1.0,tt10971022,6.5,5528.0,9.56,7.1
5327,ts257271,The Time It Takes,SHOW,2021,TV-MA,13,comedy,ES,1.0,tt13322938,7.1,1271.0,6.598,7.1
5328,tm1108010,Rabbids Invasion - Mission To Mars,MOVIE,2021,Not Available,70,animation,FR,,tt15310736,7.8,,4.321,6.0
5329,ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,14,romance,ES,1.0,tt14675560,6.9,2685.0,43.992,7.6
5330,ts306068,Luna Park,SHOW,2021,TV-MA,50,drama,IT,1.0,tt15349110,6.4,721.0,4.545,8.1
5331,ts346007,Savage Beauty,SHOW,2022,TV-MA,51,drama,US,1.0,tt19671142,5.0,339.0,4.011,6.7
5332,tm1098514,The Falls,MOVIE,2021,Not Available,129,drama,TW,,tt15119668,7.0,1546.0,5.971,6.8
5333,tm1108621,Yara,MOVIE,2021,Not Available,96,crime,IT,,tt15655276,6.2,4205.0,21.629,6.3
5334,ts317526,Selling Tampa,SHOW,2021,TV-MA,40,reality,US,1.0,tt16227948,4.5,797.0,1.82,10.0
5335,ts216407,Age of Samurai: Battle for Japan,SHOW,2021,TV-MA,43,action,US,1.0,tt10551256,7.4,4119.0,31.152,7.1
5336,tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,Not Available,65,comedy,,,tt15938722,5.7,527.0,3.015,7.0
5337,ts306510,Octonauts: Above & Beyond,SHOW,2021,TV-Y,25,animation,KR,2.0,tt15211330,7.2,82.0,4.775,8.5
5338,tm1127479,Cobalt Blue,MOVIE,2022,Not Available,112,romance,IN,,tt15314640,6.6,1531.0,5.021,6.6
5339,tm433048,This Is the Night,MOVIE,2021,R,100,comedy,US,,tt7743120,5.4,626.0,5.428,7.2
5340,ts321254,Yeh Kaali Kaali Ankhein,SHOW,2022,TV-MA,40,crime,IN,1.0,,,,5.259,7.2
5341,ts270798,Love (ft. Marriage and Divorce),SHOW,2021,TV-PG,69,romance,KR,3.0,tt13814840,6.6,467.0,24.115,6.3
5342,tm972519,Don't Kill Me,MOVIE,2021,Not Available,90,fantasy,IT,,tt11116374,4.3,1769.0,10.329,4.0
5343,tm1003725,A Castle for Christmas,MOVIE,2021,Not Available,98,romance,US,,tt13070602,5.5,11894.0,15.972,5.8
5344,ts284862,Zero Chill,SHOW,2021,Not Available,30,drama,GB,1.0,,,,6.452,7.7
5345,tm1036270,I Am All Girls,MOVIE,2021,Not Available,107,thriller,ZA,,tt9013182,5.9,5917.0,43.887,6.6
5346,ts302056,Titletown High,SHOW,2021,TV-14,34,reality,US,1.0,tt15192032,5.5,332.0,2.146,5.6
5347,ts287838,Mad for Each Other,SHOW,2021,Not Available,35,comedy,KR,1.0,tt14596414,7.9,1724.0,8.719,8.2
5348,ts273318,Country Comfort,SHOW,2021,TV-PG,24,action,US,1.0,tt11717394,6.8,3432.0,4.962,7.8
5349,ts318024,Sea Power,SHOW,2021,TV-14,48,war,US,1.0,tt15771508,7.7,44.0,1.6,
5350,tm876608,Sounds Like Love,MOVIE,2021,Not Available,110,music,ES,,tt11698662,5.4,2135.0,31.672,6.6
5351,tm1000797,Ride or Die,MOVIE,2021,R,142,romance,JP,,tt14164234,5.6,1900.0,79.299,6.5
5352,tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,2021,Not Available,60,family,,,tt15337666,3.7,70.0,2.434,10.0
5353,ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,TV-14,61,documentation,BR,1.0,tt18274172,6.4,525.0,5.81,6.4
5354,tm858287,Jersey,MOVIE,2022,Not Available,175,romance,IN,,tt5301942,7.3,10878.0,68.203,7.2
5355,tm990835,The Girl on the Train,MOVIE,2021,Not Available,128,crime,IN,,tt8907992,4.4,14348.0,16.169,5.9
5356,ts283639,Decoupled,SHOW,2021,TV-MA,31,drama,IN,1.0,tt14167338,8.0,6379.0,3.252,8.2
5357,ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,TV-MA,11,drama,ES,1.0,tt14671790,6.2,1907.0,24.675,7.5
5358,ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,2,animation,JP,1.0,tt14202738,8.1,366.0,3.148,8.6
5359,ts289364,Cat People,SHOW,2021,TV-14,32,documentation,US,1.0,tt14818454,6.3,282.0,3.255,6.3
5360,ts293814,Sparking Joy with Marie Kondo,SHOW,2021,TV-PG,42,reality,,1.0,tt14550060,6.3,360.0,2.602,7.3
5361,tm993435,Cousins,MOVIE,2021,R,98,drama,NZ,,tt10483044,6.9,503.0,1.706,7.3
5362,tm1191860,Oprah + Viola: A Netflix Special Event,MOVIE,2022,Not Available,48,documentation,US,,tt19404044,7.2,319.0,3.035,7.7
5363,tm1064532,Deep,MOVIE,2021,Not Available,101,scifi,TH,,tt14880258,4.8,1441.0,70.521,6.4
5364,tm1047190,The Phantom,MOVIE,2021,Not Available,81,crime,US,,tt14597294,6.5,759.0,3.462,6.1
5365,ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,2021,TV-Y,22,comedy,IN,1.0,tt14438518,6.6,76.0,0.747,
5366,ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,Not Available,12,drama,ES,1.0,tt16259804,6.1,666.0,41.801,7.0
5367,ts288997,Human: The World Within,SHOW,2021,TV-PG,53,documentation,US,1.0,tt14574154,6.8,733.0,3.625,8.7
5368,tm1030495,Two,MOVIE,2021,Not Available,71,horror,ES,,,,,236.797,5.5
5369,ts282133,City of Ghosts,SHOW,2021,TV-Y7,19,drama,FR,1.0,tt15477516,6.1,10.0,2.639,7.3
5370,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,comedy,US,1.0,tt14202476,6.9,73.0,7.226,6.0
5371,tm1173363,Blippi The Musical,MOVIE,2022,G,60,music,,,tt20012146,,,2.219,
5372,tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021,PG-13,50,fantasy,GB,,tt14081914,6.2,72.0,6.557,8.9
5373,ts287045,Fatma,SHOW,2021,TV-MA,42,crime,TR,1.0,tt11961378,7.4,8396.0,5.689,7.4
5374,tm1001267,Secret Magic Control Agency,MOVIE,2021,Not Available,103,animation,US,,tt13932162,6.2,4086.0,47.669,7.2
5375,ts258321,"Ada Twist, Scientist",SHOW,2021,Not Available,28,animation,US,2.0,tt13241650,6.8,149.0,2.807,7.0
5376,ts342479,Super PupZ,SHOW,2022,TV-Y7,29,comedy,CA,1.0,tt18469966,6.6,104.0,2.232,10.0
5377,ts300274,Cooking With Paris,SHOW,2021,TV-MA,23,reality,US,1.0,tt15036422,5.2,1078.0,4.578,6.5
5378,ts271726,Go Dog Go,SHOW,2021,TV-Y,24,animation,US,2.0,tt10687202,7.0,191.0,8.592,8.8
5379,tm1218702,Doom of Love,MOVIE,2022,Not Available,100,drama,TR,,tt14369296,4.7,1222.0,18.35,8.2
5380,tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,Not Available,73,documentation,US,,tt14539726,7.8,2663.0,7.679,7.6
5381,ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,48,comedy,IN,1.0,tt13282662,6.9,6201.0,3.205,
5382,ts310628,MaveriX,SHOW,2022,TV-G,23,action,AU,1.0,tt15373864,5.8,140.0,9.568,8.0
5383,tm1142517,The Witcher: Fireplace,MOVIE,2021,Not Available,59,,US,,,,,5.05,5.3
5384,ts300456,My Unorthodox Life,SHOW,2021,TV-MA,40,reality,US,1.0,tt14398500,5.5,1207.0,1.772,7.0
5385,tm1146393,All Hail,MOVIE,2022,Not Available,118,comedy,AR,,tt16427718,5.6,3172.0,84.966,6.3
5386,ts302714,The Kingdom,SHOW,2021,TV-MA,45,crime,AR,1.0,tt15068148,6.5,1366.0,5.703,7.3
5387,tm1065041,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,PG-13,79,fantasy,JP,,tt13884144,6.4,970.0,470.787,7.9
5388,ts288545,We the People,SHOW,2021,TV-Y7,5,animation,US,1.0,tt14770480,3.6,738.0,1.43,4.5
5389,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,30,action,ES,1.0,tt2386826,7.3,1193.0,12.989,7.8
5390,ts319464,Storybots Laugh Learn Sing,SHOW,2021,Not Available,0,animation,,1.0,tt15717742,,,0.695,
5391,tm1132325,Don,MOVIE,2022,Not Available,164,action,IN,,tt10709484,7.0,6667.0,2.708,7.1
5392,ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,romance,BR,1.0,tt15018224,6.1,445.0,3.182,6.4
5393,tm1038355,The Last Mercenary,MOVIE,2021,Not Available,110,action,FR,,tt12808182,5.3,8476.0,108.089,6.6
5394,tm890013,Lulli,MOVIE,2021,Not Available,90,fantasy,BR,,tt16282866,4.8,1452.0,36.942,5.9
5395,tm1182144,Dancing on Glass,MOVIE,2022,Not Available,137,drama,ES,,tt14118046,5.5,705.0,104.044,6.3
5396,tm1102226,"My Brother, My Sister",MOVIE,2021,Not Available,110,drama,IT,,tt13003996,6.0,957.0,13.875,6.5
5397,tm1000037,Je suis Karl,MOVIE,2021,R,126,drama,CZ,,tt9205538,5.4,1077.0,12.981,5.5
5398,ts297065,Tattoo Redo,SHOW,2021,TV-MA,28,reality,US,1.0,tt14956090,5.9,702.0,3.722,5.6
5399,tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,history,US,,tt15095938,6.9,946.0,7.921,7.4
5400,ts285724,2020,SHOW,2021,TV-14,45,drama,LB,2.0,tt13377006,7.9,371.0,1.63,9.5
5401,ts288065,Naomi Osaka,SHOW,2021,TV-14,37,sport,US,1.0,tt11898920,6.2,1301.0,3.832,7.5
5402,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,Not Available,104,family,US,,tt12851396,6.7,4818.0,88.183,7.8
5403,tm1114205,Amina,MOVIE,2021,PG-13,120,history,NG,,tt15847872,3.8,311.0,122.546,6.4
5404,ts272515,Dealer,SHOW,2021,TV-MA,41,crime,FR,1.0,tt13702252,6.1,671.0,3.65,7.0
5405,ts343404,Mai: A Mother's Rage,SHOW,2022,TV-MA,48,drama,IN,1.0,,,,4.327,9.2
5406,tm1073802,Mimi,MOVIE,2021,Not Available,132,comedy,IN,,,,,8.333,7.2
5407,tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,PG,106,comedy,US,,tt14731142,5.5,5728.0,39.432,6.9
5408,tm949382,Looop Lapeta,MOVIE,2022,Not Available,131,thriller,IN,,tt8907974,5.2,4327.0,286.682,6.3
5409,tm1129217,Anonymously Yours,MOVIE,2021,R,101,romance,MX,,tt16088568,5.7,1718.0,43.391,7.8
5410,tm1000599,The Last Forest,MOVIE,2021,Not Available,74,documentation,BR,,tt14029622,7.3,425.0,2.176,7.0
5411,ts257345,Wild Abandon,SHOW,2022,TV-MA,51,comedy,TR,1.0,tt13317478,7.1,4976.0,2.448,7.6
5412,tm1188819,Rumspringa,MOVIE,2022,Not Available,102,drama,DE,,tt19352286,5.3,822.0,6.065,5.7
5413,tm1049155,Bordertown: The Mural Murders,MOVIE,2021,Not Available,107,drama,FI,,tt15393650,6.2,2219.0,69.693,6.7
5414,ts291150,Soil,SHOW,2021,TV-MA,48,comedy,BE,1.0,tt14319674,7.1,710.0,2.744,8.0
5415,ts320183,Single’s Inferno,SHOW,2021,TV-PG,61,reality,KR,2.0,tt16283666,7.1,1608.0,4.016,8.3
5416,ts315144,The Creature Cases,SHOW,2022,TV-Y,29,animation,US,1.0,tt15527326,8.5,88.0,21.913,7.0
5417,ts309235,Christmas Flow,SHOW,2021,TV-MA,50,music,FR,1.0,tt15340790,5.7,728.0,7.289,6.9
5418,ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,48,drama,JO,2.0,tt10183912,7.3,5863.0,12.219,7.4
5419,ts346034,Blood Sisters,SHOW,2022,TV-MA,57,crime,US,1.0,tt19398068,5.0,867.0,6.182,8.7
5420,tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,Not Available,89,documentation,DE,,tt11188850,7.7,933.0,1.129,7.3
5421,ts226392,Sexify,SHOW,2021,TV-MA,44,drama,PL,1.0,tt14315542,6.5,5052.0,11.407,7.6
5422,tm1187638,Ronny Chieng: Speakeasy,MOVIE,2022,Not Available,60,documentation,US,,tt18830896,6.3,1146.0,3.056,6.2
5423,ts287941,Racket Boys,SHOW,2021,TV-14,71,family,KR,1.0,tt14482414,4.0,27566.0,6.51,8.7
5424,tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,R,97,documentation,US,,tt14058484,6.8,5028.0,8.292,7.2
5425,ts320407,The Future Diary,SHOW,2021,TV-PG,34,reality,JP,2.0,tt15567380,6.8,129.0,2.677,8.5
5426,ts288540,Ray,SHOW,2021,TV-MA,59,thriller,IN,1.0,tt14160660,7.1,8795.0,5.791,6.8
5427,tm475430,Super Me,MOVIE,2021,Not Available,102,fantasy,CN,,tt10097544,5.8,1605.0,41.515,7.7
5428,tm1125844,The Whole Truth,MOVIE,2021,R,125,horror,TH,,tt15850662,5.1,3323.0,149.152,6.3
5429,tm1130995,Jonas Brothers Family Roast,MOVIE,2021,Not Available,68,comedy,US,,tt15763882,5.2,1647.0,5.159,7.2
5430,ts356275,Johnny Test,SHOW,2021,TV-Y,14,family,US,2.0,tt15061770,6.4,355.0,5.835,7.5
5431,tm980657,The Soul,MOVIE,2021,Not Available,130,drama,CN,,tt13598976,6.6,2791.0,5.521,7.2
5432,ts311887,New World,SHOW,2021,Not Available,69,reality,KR,1.0,,,,1.762,7.0
5433,ts273461,Word of Honor,SHOW,2021,TV-14,43,action,CN,1.0,,,,14.258,8.7
5434,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,comedy,MX,2.0,tt11937732,7.2,1812.0,63.194,7.5
5435,tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",MOVIE,2022,Not Available,87,documentation,,,tt15227100,6.9,35.0,2.73,7.2
5436,tm993790,40 Love,MOVIE,2021,R,98,comedy,US,,,,,1.92,3.0
5437,ts288472,You Are My Spring,SHOW,2021,Not Available,69,drama,KR,1.0,tt14169816,7.4,597.0,3.911,8.1
5438,tm919869,And Tomorrow the Entire World,MOVIE,2021,Not Available,111,drama,FR,,tt7716120,6.0,3172.0,6.581,5.7
5439,tm1022912,One,MOVIE,2021,Not Available,150,drama,IN,,tt11286552,6.5,2672.0,2.237,6.5
5440,ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,35,documentation,US,1.0,tt14465966,7.1,120.0,0.736,7.0
5441,ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,romance,IN,1.0,tt18274188,6.7,1680.0,6.09,6.4
5442,ts282155,Zero,SHOW,2021,TV-MA,24,action,IT,1.0,tt10619486,5.6,1302.0,6.765,7.6
5443,ts188861,Battle Kitty,SHOW,2022,TV-Y7,33,family,US,1.0,tt10050740,6.3,123.0,1.639,8.0
5444,tm454879,Major Grom: Plague Doctor,MOVIE,2021,Not Available,136,crime,RU,,tt7601480,6.3,11939.0,170.53,6.7
5445,ts279953,Law School,SHOW,2021,Not Available,65,drama,KR,1.0,tt13885336,8.0,2161.0,8.117,8.2
5446,tm421437,Anne+,MOVIE,2021,Not Available,94,drama,NL,,tt15420598,6.0,1425.0,7.986,6.0
5447,tm1025318,Ajeeb Daastaans,MOVIE,2021,Not Available,142,drama,IN,,tt14091818,6.7,5743.0,5.751,6.8
5448,ts316965,Ridley Jones,SHOW,2021,TV-Y,28,family,US,3.0,tt13351440,4.6,232.0,9.494,8.0
5449,ts270807,"Hello, Me!",SHOW,2021,Not Available,62,comedy,KR,1.0,tt13670090,7.2,582.0,8.511,7.5
5450,ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,29,drama,MX,1.0,tt15101964,6.2,342.0,3.012,7.3
5451,tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,118,fantasy,NZ,,tt7587604,4.7,2146.0,165.339,6.4
5452,ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,drama,JP,1.0,tt15410190,6.1,907.0,27.937,6.5
5453,tm1080406,"Barbie: Big City, Big Dreams",MOVIE,2021,Not Available,62,family,US,,tt15053428,5.7,305.0,105.001,7.022
5454,tm1001095,Roohi,MOVIE,2021,Not Available,134,horror,IN,,tt10098288,4.3,10025.0,3.119,4.9
5455,ts345779,Barbie: It Takes Two,SHOW,2022,TV-G,21,comedy,US,1.0,tt19178656,6.3,33.0,10.972,8.3
5456,ts282214,Let's Fight Ghost,SHOW,2021,TV-14,65,fantasy,TH,1.0,tt14168868,6.7,108.0,4.859,9.0
5457,ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,comedy,SA,1.0,tt18253682,5.6,94.0,3.344,6.0
5458,ts14520,Action Pack,SHOW,2022,TV-Y,28,comedy,US,2.0,tt15527308,6.3,86.0,5.8,8.2
5459,tm985550,Crazy About Her,MOVIE,2021,Not Available,102,comedy,ES,,tt11698630,6.6,5435.0,27.193,7.2
5460,tm992279,Confessions of an Invisible Girl,MOVIE,2021,Not Available,91,comedy,BR,,tt15204288,5.2,1051.0,43.041,6.9
5461,ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,drama,CO,1.0,tt17076336,6.3,28.0,82.74,7.7
5462,tm998033,Doctor,MOVIE,2021,Not Available,150,thriller,IN,,tt11374902,7.5,15385.0,3.878,6.7
5463,tm1178876,Battle: Freestyle,MOVIE,2022,Not Available,88,drama,NO,,tt13350858,4.3,382.0,88.676,5.2
5464,tm1115800,Theo Von: Regular People,MOVIE,2021,Not Available,61,comedy,US,,tt15579188,5.1,827.0,3.436,7.0
5465,ts330132,800 Meters,SHOW,2022,TV-MA,53,crime,ES,1.0,tt13323170,6.9,560.0,2.177,5.0
5466,tm975741,Octonauts: The Ring of Fire,MOVIE,2021,G,72,animation,CN,,tt13779166,6.4,137.0,5.576,6.8
5467,tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,comedy,,,tt13935770,7.1,341.0,1.4,
5468,tm1120937,Montford: The Chickasaw Rancher,MOVIE,2021,Not Available,96,drama,US,,tt6704894,6.6,719.0,4.098,6.0
5469,tm859256,Red,MOVIE,2021,Not Available,146,thriller,IN,,,,,4.828,7.8
5470,ts297763,Myth and Mogul: John DeLorean,SHOW,2021,TV-14,44,crime,US,1.0,tt14968268,6.8,1056.0,3.793,6.9
5471,ts61384,My Love: Six Stories of True Love,SHOW,2021,TV-PG,70,reality,US,1.0,tt14267526,7.5,291.0,1.265,5.0
5472,ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,crime,IT,1.0,tt16745502,6.8,964.0,2.556,7.1
5473,tm989672,Creating The Queen's Gambit,MOVIE,2021,PG-13,14,documentation,US,,tt13818410,6.9,609.0,10.374,8.0
5474,tm1024062,Nayattu,MOVIE,2021,Not Available,124,crime,IN,,tt11604676,8.1,7040.0,2.432,7.7
5475,ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,25,action,US,1.0,,,,8.346,8.1
5476,tm1198504,Ghost in the Shell: SAC_2045 Sustainable War,MOVIE,2021,R,118,animation,JP,,,,,6.36,6.9
5477,tm1143258,Hey! Sinamika,MOVIE,2022,Not Available,150,romance,IN,,tt11953194,6.0,3246.0,3.755,6.9
5478,ts272092,Canine Intervention,SHOW,2021,TV-14,36,reality,US,1.0,tt13932598,6.5,892.0,5.511,7.0
5479,tm1200703,Christina P: Mom Genes,MOVIE,2022,Not Available,62,documentation,,,tt19724012,5.8,605.0,2.244,6.8
5480,tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,documentation,GB,,tt15085784,6.3,3301.0,5.426,6.2
